screenMode,seed,subjCode,breakEvery,useParallel,Question,compLower,filename,hasQuestion,newWord1,newWord2,offsetNoun,onsetDet,onsetNoun,part,relatedness,sentID,speaker,totalLen,trigDet,trigOffsetNoun,unrelOppositeGender,waitForDetOffset,waitForEnd,waitForNounOffset,yesOrNo,trialIndex,expTimer,whichPart,trialIndex,response,isRight,rt
fs,17,08F20,30,yes,,de vergadering,nonNat_64_unrelated,0,,,3.449,3.071,3.179,experiment,unrelated,64,nonNat,4.1,22,229,het werk,0.108,0.651,0.27,nan,123,1872.224261,experiment,122,-99,-99,-99000
fs,17,08F20,30,yes,,de gordijnen,Nat_46_unrelated,0,,,3.643,3.299,3.439,experiment,unrelated,46,Nat,4.176,12,129,het luik,0.14,0.533,0.204,nan,124,1881.197577,experiment,123,-99,-99,-99000
fs,17,08F20,30,yes,Bergt de juwelier de sieraden 's nachts op op een veilige plek?,de kluis,nonNat_44_unrelated,1,,,3.35,2.858,3.031,experiment,unrelated,44,nonNat,4.176,22,229,het doosje,0.173,0.826,0.319,1,125,1892.89978,experiment,124,slash,1,2714.202721
fs,17,08F20,30,yes,,,nonNat_356_control,0,Nederland,psychologie,1.979,1.149,1.344,experiment,control,356,nonNat,4.958,55,155,,0.195,2.979,0.635,nan,126,1902.656326,experiment,125,-99,-99,-99000
fs,17,08F20,30,yes,,het krijt,Nat_83_related,0,,,4.75,4.195,4.362,experiment,related,83,Nat,6.647,11,119,de schuld,0.167,1.897,0.388,nan,127,1914.095779,experiment,126,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_300_control,0,conferentie,Londen,1.205,0.66,0.783,experiment,control,300,Nat,2.657,55,155,,0.123,1.452,0.422,nan,128,1921.543033,experiment,127,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_306_control,0,kast,nachtkastje,0.44,0.016,0.183,experiment,control,306,Nat,5.032,55,155,,0.167,4.592,0.257,nan,129,1931.365422,experiment,128,-99,-99,-99000
fs,17,08F20,30,yes,,de bibliotheek,nonNat_47_related,0,,,4.259,3.502,3.712,experiment,related,47,nonNat,4.981,21,219,het uitleenpunt,0.21,0.722,0.547,nan,130,1941.132767,experiment,129,-99,-99,-99000
fs,17,08F20,30,yes,,,nonNat_334_control,0,boekenwinkels,jaren,5.39,4.902,5.122,experiment,control,334,nonNat,6.538,55,155,,0.22,1.148,0.268,nan,131,1952.523166,experiment,130,-99,-99,-99000
fs,17,08F20,30,yes,,het bos,Nat_25_unrelated,0,,,3.82,3.22,3.334,experiment,unrelated,25,Nat,5.184,12,129,de straat,0.114,1.364,0.486,nan,132,1962.594554,experiment,131,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_318_control,0,onderzoek,invloed,4.884,4.173,4.326,experiment,control,318,Nat,4.896,55,155,,0.153,0.012,0.558,nan,133,1972.2769,experiment,132,-99,-99,-99000
fs,17,08F20,30,yes,Lijkt Sam erg op zijn moeder?,de boom,Nat_125_related,1,,,4.458,3.981,4.161,experiment,related,125,Nat,5.236,11,119,het plantje,0.18,0.778,0.297,0,134,1985.449239,experiment,133,z,1,3054.539082
fs,17,08F20,30,yes,,,nonNat_335_control,0,vluchtelingenstroom,grenscontroles,3.544,2.192,2.734,experiment,control,335,nonNat,8.077,55,155,,0.542,4.533,0.81,nan,135,1998.317868,experiment,134,-99,-99,-99000
fs,17,08F20,30,yes,,de tuinman,Nat_106_related,0,,,4.929,4.344,4.524,experiment,related,106,Nat,6.113,11,119,het hulpje,0.18,1.184,0.405,nan,136,2009.227253,experiment,135,-99,-99,-99000
fs,17,08F20,30,yes,,de kerk,Nat_98_unrelated,0,,,2.912,2.217,2.398,experiment,unrelated,98,Nat,3.503,12,129,het kapelletje,0.181,0.591,0.514,nan,137,2017.554544,experiment,136,-99,-99,-99000
fs,17,08F20,30,yes,,het hart,nonNat_87_unrelated,0,,,7.653,7.026,7.195,experiment,unrelated,87,nonNat,9.385,22,229,de neus,0.169,1.732,0.458,nan,138,2031.737088,experiment,137,-99,-99,-99000
fs,17,08F20,30,yes,,,nonNat_338_control,0,tv,kijken,0.792,0.33,0.445,experiment,control,338,nonNat,4.686,55,155,,0.115,3.894,0.347,nan,139,2041.21343,experiment,138,-99,-99,-99000
fs,17,08F20,30,yes,Werd de gladheid aangekondigd op de televisie?,de wind,Nat_100_related,1,,,5.301,4.871,4.994,experiment,related,100,Nat,6.59,11,119,het gezicht,0.123,1.289,0.307,0,140,2054.638882,experiment,139,slash,0,2010.62381
fs,17,08F20,30,yes,Was Aafke nog op het schooplein toen de bel ging?,de bel,Nat_67_related,1,,,3.262,2.855,2.991,experiment,related,67,Nat,3.809,11,119,het groepje,0.136,0.547,0.271,1,141,2065.118972,experiment,140,slash,1,1853.417548
fs,17,08F20,30,yes,,,Nat_313_control,0,uitkijkpost,Oceaan,3.097,2.55,2.655,experiment,control,313,Nat,6.168,55,155,,0.105,3.071,0.442,nan,142,2076.075714,experiment,141,-99,-99,-99000
fs,17,08F20,30,yes,,de kapstok,nonNat_57_unrelated,0,,,2.994,2.401,2.525,experiment,unrelated,57,nonNat,3.492,22,229,het haakje,0.124,0.498,0.469,nan,143,2084.352987,experiment,142,-99,-99,-99000
fs,17,08F20,30,yes,Moeten ze vanavond vroeg naar bed?,de wekker,Nat_34_related,1,,,3.665,3.183,3.308,experiment,related,34,Nat,4.584,11,119,het alarm,0.125,0.919,0.357,1,144,2095.470181,experiment,143,slash,1,1712.442453
fs,17,08F20,30,yes,,het balkon,Nat_159_unrelated,0,,,4.52,4.168,4.329,experiment,unrelated,159,Nat,4.891,12,129,de bank,0.161,0.371,0.191,nan,145,2105.158752,experiment,144,-99,-99,-99000
fs,17,08F20,30,yes,Was het rustig op de weg naar Zandvoort?,het strand,nonNat_144_related,1,,,5.223,4.677,4.773,experiment,related,144,nonNat,5.935,21,219,de zee,0.096,0.712,0.45,0,146,2118.22971,experiment,145,z,1,2312.899501
fs,17,08F20,30,yes,Was de prinses opgesloten in de kelder?,de draak,nonNat_103_related,1,,,4.354,3.74,3.926,experiment,related,103,nonNat,6.493,21,219,het leger,0.186,2.139,0.428,0,147,2131.316757,experiment,146,z,1,1775.199437
fs,17,08F20,30,yes,,de hoek,nonNat_84_related,0,,,6.967,6.526,6.676,experiment,related,84,nonNat,8.237,21,219,het kamertje,0.15,1.27,0.291,nan,148,2144.338194,experiment,147,-99,-99,-99000
fs,17,08F20,30,yes,,de wereld,Nat_132_related,0,,,3.131,2.46,2.593,experiment,related,132,Nat,5.496,11,119,het paradijs,0.133,2.365,0.538,nan,149,2154.676555,experiment,148,-99,-99,-99000
fs,17,08F20,30,yes,Maken kinderen sneeuwengelen in de winter?,de sneeuw,Nat_30_related,1,,,1.991,1.622,1.679,experiment,related,30,Nat,3.074,11,119,het ijs,0.057,1.083,0.312,1,150,2165.028396,experiment,149,slash,1,2456.552319
fs,17,08F20,30,yes,,,Nat_320_control,0,uitvinding,mensheid,2.055,1.427,1.527,experiment,control,320,Nat,3.843,55,155,,0.1,1.788,0.528,nan,151,2219.028884,experiment,150,-99,-99,-99000
fs,17,08F20,30,yes,,de pet,Nat_97_unrelated,0,,,3.318,2.887,3.017,experiment,unrelated,97,Nat,3.592,12,129,het hoofd,0.13,0.274,0.301,nan,152,2227.410219,experiment,151,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_309_control,0,kinderen,bed,4.494,3.941,4.075,experiment,control,309,Nat,5.998,55,155,,0.134,1.504,0.419,nan,153,2238.198606,experiment,152,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_321_control,0,week,lessen,1.245,0.587,0.778,experiment,control,321,Nat,4.136,55,155,,0.191,2.891,0.467,nan,154,2247.124918,experiment,153,-99,-99,-99000
fs,17,08F20,30,yes,,de post,Nat_11_unrelated,0,,,4.963,4.075,4.258,experiment,unrelated,11,Nat,5.853,12,129,het postbedrijf,0.183,0.89,0.705,nan,155,2257.774328,experiment,154,-99,-99,-99000
fs,17,08F20,30,yes,,de wolf,Nat_79_related,0,,,4.037,3.632,3.715,experiment,related,79,Nat,4.456,11,119,het dier,0.083,0.419,0.322,nan,156,2267.114657,experiment,155,-99,-99,-99000
fs,17,08F20,30,yes,,het woordenboek,Nat_62_related,0,,,3.876,3.189,3.328,experiment,related,62,Nat,5.291,11,119,de encyclopedie,0.139,1.415,0.548,nan,157,2277.261968,experiment,156,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_325_control,0,kinderen,school,0.503,0.005,0.162,experiment,control,325,Nat,5.752,55,155,,0.157,5.249,0.341,nan,158,2287.815403,experiment,157,-99,-99,-99000
fs,17,08F20,30,yes,,de lucht,nonNat_80_related,0,,,3.906,3.549,3.66,experiment,related,80,nonNat,4.779,21,219,het water,0.111,0.873,0.246,nan,159,2297.377756,experiment,158,-99,-99,-99000
fs,17,08F20,30,yes,,het platteland,Nat_149_related,0,,,6.029,5.341,5.503,experiment,related,149,Nat,6.712,11,119,de velden,0.162,0.683,0.526,nan,160,2308.881152,experiment,159,-99,-99,-99000
fs,17,08F20,30,yes,,,nonNat_339_control,0,mensen,verstand,2.66,2.062,2.259,experiment,control,339,nonNat,5.492,55,155,,0.197,2.832,0.401,nan,161,2319.163597,experiment,160,-99,-99,-99000
fs,17,08F20,30,yes,Is David een echte gentleman?,de stoel,nonNat_17_unrelated,1,,,3.74,3.06,3.253,experiment,unrelated,17,nonNat,4.925,22,229,het stoeltje,0.193,1.185,0.487,1,162,2330.807661,experiment,161,slash,1,1902.155831
fs,17,08F20,30,yes,,,Nat_315_control,0,ruimtemissies,jaar,2.069,1.344,1.479,experiment,control,315,Nat,6.144,55,155,,0.135,4.075,0.59,nan,163,2341.782397,experiment,162,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_317_control,0,celstraf,raketwerper,0.614,0.01,0.071,experiment,control,317,Nat,5.224,55,155,,0.061,4.61,0.543,nan,164,2351.794738,experiment,163,-99,-99,-99000
fs,17,08F20,30,yes,Werden de kaartjes gecontroleerd in de bus?,de conducteur,Nat_131_unrelated,1,,,3.331,2.815,2.962,experiment,unrelated,131,Nat,4.378,12,129,het mannetje,0.147,1.047,0.369,0,165,2369.478542,experiment,164,z,1,2684.123282
fs,17,08F20,30,yes,Had het sprookje een goed einde?,het sprookje,nonNat_50_unrelated,1,,,3.798,3.041,3.196,experiment,unrelated,50,nonNat,5.403,22,229,de trilogie,0.155,1.605,0.602,1,166,2381.885991,experiment,165,slash,1,2183.19572
fs,17,08F20,30,yes,Heeft de spreker een kerstboom met Kerst?,de cadeautjes,Nat_9_related,1,,,3.408,2.675,2.831,experiment,related,9,Nat,4.659,11,119,het pakje,0.156,1.251,0.577,1,167,2394.413629,experiment,166,slash,1,3055.906866
fs,17,08F20,30,yes,,,Nat_324_control,0,hulpverleners,mijn,3.468,2.747,2.823,experiment,control,324,Nat,6.08,55,155,,0.076,2.612,0.645,nan,168,2405.28271,experiment,167,-99,-99,-99000
fs,17,08F20,30,yes,,,nonNat_358_control,0,jaren,woningnood,2.978,2.391,2.636,experiment,control,358,nonNat,5.016,55,155,,0.245,2.038,0.342,nan,169,2415.087062,experiment,168,-99,-99,-99000
fs,17,08F20,30,yes,,,nonNat_352_control,0,Olympische Spelen,Rio de Janeiro,3.109,1.455,1.959,experiment,control,352,nonNat,5.796,55,155,,0.504,2.687,1.15,nan,170,2425.670431,experiment,169,-99,-99,-99000
fs,17,08F20,30,yes,,de naald,Nat_107_unrelated,0,,,3.662,3.07,3.193,experiment,unrelated,107,Nat,5.535,12,129,het huis,0.123,1.873,0.469,nan,171,2435.995833,experiment,170,-99,-99,-99000
fs,17,08F20,30,yes,Betalen de meeste mensen huur per jaar?,de maand,Nat_92_unrelated,1,,,2.951,2.549,2.7,experiment,unrelated,92,Nat,3.797,12,129,het jaar,0.151,0.846,0.251,0,172,2446.50067,experiment,171,z,1,1890.31445
fs,17,08F20,30,yes,,,nonNat_331_control,0,oma,sjaals,1.547,0.951,1.198,experiment,control,331,nonNat,5.778,55,155,,0.247,4.231,0.349,nan,173,2457.076573,experiment,172,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_319_control,0,kabinet,toeristen,1.984,1.188,1.291,experiment,control,319,Nat,4.486,55,155,,0.103,2.502,0.693,nan,174,2466.357928,experiment,173,-99,-99,-99000
fs,17,08F20,30,yes,,,nonNat_357_control,0,jaar,wedstrijden,4.986,4.438,4.704,experiment,control,357,nonNat,5.044,55,155,,0.266,0.058,0.282,nan,175,2476.200282,experiment,174,-99,-99,-99000
fs,17,08F20,30,yes,,de politie,nonNat_147_unrelated,0,,,3.908,3.141,3.359,experiment,unrelated,147,nonNat,6.286,22,229,het bedrijf,0.218,2.378,0.549,nan,176,2487.355686,experiment,175,-99,-99,-99000
fs,17,08F20,30,yes,,,Nat_308_control,0,telefoon,bedrijf,3.52,2.694,2.824,experiment,control,308,Nat,4.603,55,155,,0.13,1.083,0.696,nan,177,2496.750042,experiment,176,-99,-99,-99000
fs,17,08F20,30,yes,Gaat de spreker in de zomer graag zwemmen?,het zwembad,nonNat_6_unrelated,1,,,4.325,3.588,3.774,experiment,unrelated,6,nonNat,5.272,22,229,de badkuip,0.186,0.947,0.551,1,178,2508.570942,experiment,177,slash,1,1725.869008
fs,17,08F20,30,yes,,,Nat_304_control,0,vakken,studie,1.051,0.428,0.515,experiment,control,304,Nat,4.264,55,155,,0.087,3.213,0.536,nan,179,2517.617783,experiment,178,-99,-99,-99000
fs,18,09M21,30,yes,Kwam de trein op tijd aan in Utrecht?,het station,nonNat_136_related,1,,,3.368,2.767,2.877,experiment,related,136,nonNat,3.997,21,219,de noordzijde,0.11,0.629,0.491,0,1,303.6243986,experiment,0,z,1,4276.612162
fs,18,09M21,30,yes,,de lucht,Nat_80_unrelated,0,,,3.379,2.953,3.079,experiment,unrelated,80,Nat,4.137,12,129,het water,0.126,0.758,0.3,nan,2,312.5638705,experiment,1,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_311_control,0,land,skivakantie,3.946,3.47,3.589,experiment,control,311,Nat,6.002,55,155,,0.119,2.056,0.357,nan,3,323.3642452,experiment,2,-99,-99,-99000
fs,18,09M21,30,yes,,de zon,Nat_121_related,0,,,2.804,2.335,2.466,experiment,related,121,Nat,4.12,11,119,het zand,0.131,1.316,0.338,nan,4,332.27058,experiment,3,-99,-99,-99000
fs,18,09M21,30,yes,,de mouw,Nat_94_unrelated,0,,,4.669,4.12,4.258,experiment,unrelated,94,Nat,7.6,12,129,het vest,0.138,2.931,0.411,nan,5,344.6829878,experiment,4,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_309_control,0,kinderen,bed,4.494,3.941,4.075,experiment,control,309,Nat,5.998,55,155,,0.134,1.504,0.419,nan,6,355.4703969,experiment,5,-99,-99,-99000
fs,18,09M21,30,yes,Was de prinses opgesloten in de kelder?,de draak,nonNat_103_unrelated,1,,,4.457,3.74,3.949,experiment,unrelated,103,nonNat,6.314,22,229,het leger,0.209,1.857,0.508,0,7,370.08664,experiment,6,z,1,3494.714686
fs,18,09M21,30,yes,,de pot,Nat_122_unrelated,0,,,4.095,3.501,3.641,experiment,unrelated,122,Nat,5.114,12,129,het toilet,0.14,1.019,0.454,nan,8,379.9853042,experiment,7,-99,-99,-99000
fs,18,09M21,30,yes,,,nonNat_330_control,0,speelgoed,lego,7.41,6.629,6.774,experiment,control,330,nonNat,7.541,55,155,,0.145,0.131,0.636,nan,9,392.3147543,experiment,8,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_325_control,0,kinderen,school,0.503,0.005,0.162,experiment,control,325,Nat,5.752,55,155,,0.157,5.249,0.341,nan,10,402.8841398,experiment,9,-99,-99,-99000
fs,18,09M21,30,yes,Verspreidt de koude lucht zich vanuit Rusland?,het land,nonNat_160_unrelated,1,,,4.845,4.103,4.309,experiment,unrelated,160,nonNat,5.377,22,229,de provincies,0.206,0.532,0.536,0,11,416.8934369,experiment,10,z,1,3812.759706
fs,18,09M21,30,yes,Werd de gladheid aangekondigd op de televisie?,de wind,nonNat_100_unrelated,1,,,6.444,5.457,5.778,experiment,unrelated,100,nonNat,7.754,22,229,het gezicht,0.321,1.31,0.666,0,12,431.2526784,experiment,11,slash,0,1791.118047
fs,18,09M21,30,yes,,,Nat_328_control,0,documenten,kwijtraakt,3.277,2.806,2.934,experiment,control,328,Nat,5.552,55,155,,0.128,2.275,0.343,nan,13,441.5895418,experiment,12,-99,-99,-99000
fs,18,09M21,30,yes,Hebben ze een hoop post gekregen terwijl we op vakantie waren?,de brievenbus,Nat_31_related,1,,,2.882,2.281,2.397,experiment,related,31,Nat,3.284,11,119,het postvakje,0.116,0.402,0.485,1,14,452.0840537,experiment,13,slash,1,2400.648562
fs,18,09M21,30,yes,,het woordenboek,nonNat_62_related,0,,,3.469,2.79,2.929,experiment,related,62,nonNat,4.926,21,219,de encyclopedie,0.139,1.457,0.54,nan,15,461.8052745,experiment,14,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_313_control,0,uitkijkpost,Oceaan,3.097,2.55,2.655,experiment,control,313,Nat,6.168,55,155,,0.105,3.071,0.442,nan,16,472.7976792,experiment,15,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_317_control,0,celstraf,raketwerper,0.614,0.01,0.071,experiment,control,317,Nat,5.224,55,155,,0.061,4.61,0.543,nan,17,482.8090635,experiment,16,-99,-99,-99000
fs,18,09M21,30,yes,Heb je de bus gehaald?,de auto,nonNat_146_unrelated,1,,,4.413,3.372,3.606,experiment,unrelated,146,nonNat,5.276,22,229,het taxibedrijf,0.234,0.863,0.807,0,18,494.1791502,experiment,17,z,1,1279.710047
fs,18,09M21,30,yes,,het antwoord,nonNat_23_related,0,,,3.397,2.817,3,experiment,related,23,nonNat,4.226,21,219,de reactie,0.183,0.829,0.397,nan,19,503.2007623,experiment,18,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_326_control,0,koeien,gras,1.987,1.606,1.684,experiment,control,326,Nat,7.568,55,155,,0.078,5.581,0.303,nan,20,515.5592428,experiment,19,-99,-99,-99000
fs,18,09M21,30,yes,,de fiets,Nat_4_unrelated,0,,,2.7,2.138,2.362,experiment,unrelated,4,Nat,4.125,12,129,het paard,0.224,1.425,0.338,nan,21,524.4726056,experiment,20,-99,-99,-99000
fs,18,09M21,30,yes,,de spiegel,nonNat_74_unrelated,0,,,4.668,4.115,4.342,experiment,unrelated,74,nonNat,5.445,22,229,het raam,0.227,0.777,0.326,nan,22,534.7099131,experiment,21,-99,-99,-99000
fs,18,09M21,30,yes,Is het hip om geld in een sok te bewaren?,de bank,nonNat_148_related,1,,,4.508,4.154,4.322,experiment,related,148,nonNat,4.856,21,219,het matras,0.168,0.348,0.186,0,23,546.5614531,experiment,22,z,1,2180.778306
fs,18,09M21,30,yes,,het slot,nonNat_141_related,0,,,3.127,2.646,2.796,experiment,related,141,nonNat,4.16,21,219,de deur,0.15,1.033,0.331,nan,24,555.5176846,experiment,23,-99,-99,-99000
fs,18,09M21,30,yes,,het balkon,nonNat_109_related,0,,,5.956,5.22,5.415,experiment,related,109,nonNat,9.102,21,219,de balustrade,0.195,3.146,0.541,nan,25,569.4102299,experiment,24,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_305_control,0,ontbijt,boterham,3.347,2.76,2.896,experiment,control,305,Nat,4.005,55,155,,0.136,0.658,0.451,nan,26,578.2085025,experiment,25,-99,-99,-99000
fs,18,09M21,30,yes,,de oven,nonNat_8_related,0,,,3.402,2.846,2.986,experiment,related,8,nonNat,4.638,21,219,het fornuis,0.14,1.236,0.416,nan,27,587.6458651,experiment,26,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_307_control,0,collega,raam,1.941,1.561,1.613,experiment,control,307,Nat,5.2,55,155,,0.052,3.259,0.328,nan,28,597.6392548,experiment,27,-99,-99,-99000
fs,18,09M21,30,yes,Wilde ze graag haar telefoon opladen?,het stopcontact,nonNat_45_related,1,,,5.233,4.361,4.471,experiment,related,45,nonNat,6.527,21,219,de computer,0.11,1.294,0.762,1,29,610.999731,experiment,28,slash,1,2012.47458
fs,18,09M21,30,yes,,,nonNat_340_control,0,salade,pompoen,3.964,3.096,3.307,experiment,control,340,nonNat,6.734,55,155,,0.211,2.77,0.657,nan,30,622.5301567,experiment,29,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_302_control,0,leraren,vakantie,4.913,4.321,4.623,experiment,control,302,Nat,5.546,55,155,,0.302,0.633,0.29,nan,31,745.8116675,experiment,30,-99,-99,-99000
fs,18,09M21,30,yes,,de pan,nonNat_108_related,0,,,4.262,3.79,4.004,experiment,related,108,nonNat,6.174,21,219,het vuur,0.214,1.912,0.258,nan,32,756.7759993,experiment,31,-99,-99,-99000
fs,18,09M21,30,yes,Heeft de spreker een kerstboom met Kerst?,de cadeautjes,Nat_9_unrelated,1,,,3.268,2.675,2.898,experiment,unrelated,9,Nat,4.424,12,129,het pakje,0.223,1.156,0.37,1,33,768.0434649,experiment,32,slash,1,2023.333506
fs,18,09M21,30,yes,,het bord,Nat_22_related,0,,,2.486,2.142,2.315,experiment,related,22,Nat,3.306,11,119,de antwoordvellen,0.173,0.82,0.171,nan,34,776.1367529,experiment,33,-99,-99,-99000
fs,18,09M21,30,yes,Ging de zin over vleesproducten?,de koelkast,nonNat_150_unrelated,1,,,3.513,2.656,2.85,experiment,unrelated,150,nonNat,5.394,22,229,het vriesvak,0.194,1.881,0.663,0,35,787.8829757,experiment,34,z,1,1540.66795
fs,18,09M21,30,yes,Heeft het team de laatste wedstrijd gewonnen?,de taart,Nat_43_unrelated,1,,,3.365,2.869,3.005,experiment,unrelated,43,Nat,4.204,12,129,het ijsje,0.136,0.839,0.36,1,36,798.9065232,experiment,35,slash,1,1976.859936
fs,18,09M21,30,yes,,,nonNat_355_control,0,zoon,buitenland,2.699,2.227,2.444,experiment,control,355,nonNat,4.376,55,155,,0.217,1.677,0.255,nan,37,808.0789088,experiment,36,-99,-99,-99000
fs,18,09M21,30,yes,Is het belangrijk om goed op het verkeer te letten als je in de auto rijdt?,de weg,Nat_21_unrelated,1,,,2.817,2.353,2.445,experiment,unrelated,21,Nat,3.753,12,129,het verkeer,0.092,0.936,0.372,1,38,818.706084,experiment,37,slash,1,2039.302187
fs,18,09M21,30,yes,Werd het bestek in de onderste lade bewaard?,het bestek,Nat_151_related,1,,,3.292,2.775,2.925,experiment,related,151,Nat,4.216,11,119,de glazen,0.15,0.924,0.367,0,39,829.8976954,experiment,38,z,1,2159.01318
fs,18,09M21,30,yes,Gaat de spreker wel eens op vakantie?,het vliegtuig,Nat_51_unrelated,1,,,3.486,2.904,3.062,experiment,unrelated,51,Nat,4.384,12,129,de auto,0.158,0.898,0.424,1,40,840.4734895,experiment,39,slash,1,1363.083007
fs,18,09M21,30,yes,Kijken de ouders elke avond het achtuurjournaal?,het journaal,nonNat_33_related,1,,,5.408,4.717,4.831,experiment,related,33,nonNat,7.864,21,219,de nieuwsberichten,0.114,2.456,0.577,1,41,854.361296,experiment,40,slash,1,1208.161362
fs,18,09M21,30,yes,,het geld,Nat_156_unrelated,0,,,3.709,3.189,3.29,experiment,unrelated,156,Nat,4.128,12,129,de briefjes,0.101,0.419,0.419,nan,42,863.3219478,experiment,41,-99,-99,-99000
fs,18,09M21,30,yes,,het casino,nonNat_66_related,0,,,2.654,1.923,2.068,experiment,related,66,nonNat,4.629,21,219,de bar,0.145,1.975,0.586,nan,43,872.7402867,experiment,42,-99,-99,-99000
fs,18,09M21,30,yes,,de meterkast,nonNat_116_related,0,,,4.963,4.202,4.315,experiment,related,116,nonNat,5.532,21,219,het kabinet,0.113,0.569,0.648,nan,44,883.0626593,experiment,43,-99,-99,-99000
fs,18,09M21,30,yes,,,Nat_327_control,0,vrouw,huis,3.834,3,3.529,experiment,control,327,Nat,5.216,55,155,,0.529,1.382,0.305,nan,45,893.0639904,experiment,44,-99,-99,-99000
fs,18,09M21,30,yes,,de wereld,nonNat_132_unrelated,0,,,3.627,2.754,2.954,experiment,unrelated,132,nonNat,6.274,22,229,het paradijs,0.2,2.647,0.673,nan,46,904.1254424,experiment,45,-99,-99,-99000
fs,18,09M21,30,yes,Was het rustig op de weg naar Zandvoort?,het strand,nonNat_144_unrelated,1,,,5.044,4.677,4.769,experiment,unrelated,144,nonNat,5.724,22,229,de zee,0.092,0.68,0.275,0,47,916.1911853,experiment,46,z,1,1521.06304
fs,18,09M21,30,yes,,het lijf,Nat_101_related,0,,,3.117,2.649,2.78,experiment,related,101,Nat,4.333,11,119,de maag,0.131,1.216,0.337,nan,48,925.3132111,experiment,47,-99,-99,-99000
fs,18,09M21,30,yes,Is Andre de nieuwe coach van het team?,het team,Nat_10_related,1,,,1.709,1.302,1.46,experiment,related,10,Nat,2.704,11,119,de groep,0.158,0.995,0.249,1,49,935.4871312,experiment,48,slash,1,2648.528543
